,image_path,caption,label
15918,/home/rinzler/Github/Image-Text-Matching/data/images/3665169936_01ae94c9fd.jpg,A man in beige pants does a trick on a bicycle .,1
15919,/home/rinzler/Github/Image-Text-Matching/data/images/3665169936_01ae94c9fd.jpg,A person is doing a trick on a bicycle with grass and sky as the background .,1
15920,/home/rinzler/Github/Image-Text-Matching/data/images/3665169936_01ae94c9fd.jpg,This person is doing a trick on his bicycle .,1
15921,/home/rinzler/Github/Image-Text-Matching/data/images/3665169936_01ae94c9fd.jpg,A woman is kayaking on a lake,0
15922,/home/rinzler/Github/Image-Text-Matching/data/images/3665169936_01ae94c9fd.jpg,"Two jockeys , one in yellow , one in blue , riding horses in a race .",0
15923,/home/rinzler/Github/Image-Text-Matching/data/images/3665169936_01ae94c9fd.jpg,A woman in boots with a big purse walks down the street followed by a woman in blue .,0
15924,/home/rinzler/Github/Image-Text-Matching/data/images/366548880_3d3e914746.jpg,two dogs jump in a snowy field with snowcapped rocks in the background,1
15925,/home/rinzler/Github/Image-Text-Matching/data/images/366548880_3d3e914746.jpg,Two dogs leap through snowy grass and rocks .,1
15926,/home/rinzler/Github/Image-Text-Matching/data/images/366548880_3d3e914746.jpg,Two medium sized dogs run across the snow .,1
15927,/home/rinzler/Github/Image-Text-Matching/data/images/366548880_3d3e914746.jpg,Someone is surfing a giant wave .,0
15928,/home/rinzler/Github/Image-Text-Matching/data/images/366548880_3d3e914746.jpg,a brown and black dog on the grass,0
15929,/home/rinzler/Github/Image-Text-Matching/data/images/366548880_3d3e914746.jpg,"A motocross rider wearing red , white and black with a white helmet .",0
15930,/home/rinzler/Github/Image-Text-Matching/data/images/3665549027_d7fb05d157.jpg,A brown dog is playing with a white and brown dog in a grassy and treed area .,1
15931,/home/rinzler/Github/Image-Text-Matching/data/images/3665549027_d7fb05d157.jpg,A brown dog is rolling over in the grass while a white and brown dog stands next to it .,1
15932,/home/rinzler/Github/Image-Text-Matching/data/images/3665549027_d7fb05d157.jpg,"Two brown dogs are playing with each other on the grass , with one dog laying on its side .",1
15933,/home/rinzler/Github/Image-Text-Matching/data/images/3665549027_d7fb05d157.jpg,two dogs play together .,0
15934,/home/rinzler/Github/Image-Text-Matching/data/images/3665549027_d7fb05d157.jpg,A discouraged looking football coach .,0
15935,/home/rinzler/Github/Image-Text-Matching/data/images/3665549027_d7fb05d157.jpg,Two children play in a yard with farm animals .,0
15936,/home/rinzler/Github/Image-Text-Matching/data/images/3665987581_5e6b0a65f2.jpg,A brown and white corgi trailing a leash chasing sheep .,1
15937,/home/rinzler/Github/Image-Text-Matching/data/images/3665987581_5e6b0a65f2.jpg,A dog chasing livestock on sand .,1
15938,/home/rinzler/Github/Image-Text-Matching/data/images/3665987581_5e6b0a65f2.jpg,"Brown and white dog , running on sand with livestock animals partially out of frame .",1
15939,/home/rinzler/Github/Image-Text-Matching/data/images/3665987581_5e6b0a65f2.jpg,A brown and white dog retrieving a white plushie toy in a field of clover .,0
15940,/home/rinzler/Github/Image-Text-Matching/data/images/3665987581_5e6b0a65f2.jpg,A little girl in pink riding down the street on a pink and purple bike .,0
15941,/home/rinzler/Github/Image-Text-Matching/data/images/3665987581_5e6b0a65f2.jpg,A man rides his dirt bike down a rocky trail .,0
15942,/home/rinzler/Github/Image-Text-Matching/data/images/3665996775_6d7d9a46f1.jpg,A little girl is wearing a flowing dress and carrying water balloons .,1
15943,/home/rinzler/Github/Image-Text-Matching/data/images/3665996775_6d7d9a46f1.jpg,A young girl in a pink dress with something in her hand .,1
15944,/home/rinzler/Github/Image-Text-Matching/data/images/3665996775_6d7d9a46f1.jpg,The girl is wearing a pink tutu and walking through the grass .,1
15945,/home/rinzler/Github/Image-Text-Matching/data/images/3665996775_6d7d9a46f1.jpg,Two dogs are chasing a soccer ball in front of a playground .,0
15946,/home/rinzler/Github/Image-Text-Matching/data/images/3665996775_6d7d9a46f1.jpg,two teams of soccer players playing a game on a field,0
15947,/home/rinzler/Github/Image-Text-Matching/data/images/3665996775_6d7d9a46f1.jpg,"People stand on a street corner at dusk , with a pharmacy in the background .",0
15948,/home/rinzler/Github/Image-Text-Matching/data/images/3666574371_317b008d2a.jpg,"A man lying on the grass on a rugby field , holding a rugby ball .",1
15949,/home/rinzler/Github/Image-Text-Matching/data/images/3666574371_317b008d2a.jpg,A rugby player wearing a colored top has scored a try as the players in black are running towards him .,1
15950,/home/rinzler/Github/Image-Text-Matching/data/images/3666574371_317b008d2a.jpg,Three men on a field .,1
15951,/home/rinzler/Github/Image-Text-Matching/data/images/3666574371_317b008d2a.jpg,Boy with blue cast sits with a boy in an orange cape .,0
15952,/home/rinzler/Github/Image-Text-Matching/data/images/3666574371_317b008d2a.jpg,A child in yellow overalls is walking over packed dirt .,0
15953,/home/rinzler/Github/Image-Text-Matching/data/images/3666574371_317b008d2a.jpg,A man wearing a multi-color coat is playing the guitar on the street .,0
15954,/home/rinzler/Github/Image-Text-Matching/data/images/3668900592_a84b0c07db.jpg,A man in a wetsuit is surfing on the ocean .,1
15955,/home/rinzler/Github/Image-Text-Matching/data/images/3668900592_a84b0c07db.jpg,A surfer in a yellow and black wet-suit is falling off a breaking wave .,1
15956,/home/rinzler/Github/Image-Text-Matching/data/images/3668900592_a84b0c07db.jpg,A young man in a yellow shirt flies off his surfboard into a wave .,1
15957,/home/rinzler/Github/Image-Text-Matching/data/images/3668900592_a84b0c07db.jpg,The tennis player in the red shirt is trying to hit the ball .,0
15958,/home/rinzler/Github/Image-Text-Matching/data/images/3668900592_a84b0c07db.jpg,Two boys playing flag football with purple jerseys .,0
15959,/home/rinzler/Github/Image-Text-Matching/data/images/3668900592_a84b0c07db.jpg,The kid at the playground has a red sweater on .,0
15960,/home/rinzler/Github/Image-Text-Matching/data/images/3668984985_b60ceb2ae9.jpg,A family sits on a bench in front of a pool .,1
15961,/home/rinzler/Github/Image-Text-Matching/data/images/3668984985_b60ceb2ae9.jpg,a few couples sitting on beanches next to a pool,1
15962,/home/rinzler/Github/Image-Text-Matching/data/images/3668984985_b60ceb2ae9.jpg,People sit on a bench by the pool .,1
15963,/home/rinzler/Github/Image-Text-Matching/data/images/3668984985_b60ceb2ae9.jpg,Three girls playing on the ground .,0
15964,/home/rinzler/Github/Image-Text-Matching/data/images/3668984985_b60ceb2ae9.jpg,A tan dog walks down a stream between mounds of snow .,0
15965,/home/rinzler/Github/Image-Text-Matching/data/images/3668984985_b60ceb2ae9.jpg,a man holds a pro Judea protest sign at a protest rally,0
15966,/home/rinzler/Github/Image-Text-Matching/data/images/3669069522_555c97fbfb.jpg,One woman and two men on a bench .,1
15967,/home/rinzler/Github/Image-Text-Matching/data/images/3669069522_555c97fbfb.jpg,one woman holding flowers and two men on a bench,1
15968,/home/rinzler/Github/Image-Text-Matching/data/images/3669069522_555c97fbfb.jpg,Two men and a woman sitting on a bench .,1
15969,/home/rinzler/Github/Image-Text-Matching/data/images/3669069522_555c97fbfb.jpg,A long haired dog frolics in a meadow of yellow flowers .,0
15970,/home/rinzler/Github/Image-Text-Matching/data/images/3669069522_555c97fbfb.jpg,A skier performs a jumping trick on the slopes .,0
15971,/home/rinzler/Github/Image-Text-Matching/data/images/3669069522_555c97fbfb.jpg,Lady in black hoolahoops on the street .,0
15972,/home/rinzler/Github/Image-Text-Matching/data/images/3671851846_60c25269df.jpg,A lady holding one dog while another dog is playing in the yard .,1
15973,/home/rinzler/Github/Image-Text-Matching/data/images/3671851846_60c25269df.jpg,A woman holding a white dog points at a brown dog in the grass .,1
15974,/home/rinzler/Github/Image-Text-Matching/data/images/3671851846_60c25269df.jpg,A woman is standing in a green field holding a white dog and pointing at a brown dog .,1
15975,/home/rinzler/Github/Image-Text-Matching/data/images/3671851846_60c25269df.jpg,A large bird flaps its wings above the water .,0
15976,/home/rinzler/Github/Image-Text-Matching/data/images/3671851846_60c25269df.jpg,A kid in a green shirt playing in the park,0
15977,/home/rinzler/Github/Image-Text-Matching/data/images/3671851846_60c25269df.jpg,A swimmer is doing the backstroke in the swimming pool .,0
15978,/home/rinzler/Github/Image-Text-Matching/data/images/3671935691_57bdd0e778.jpg,A girl in a pink dress is jubilant while a woman blows bubbles nearby .,1
15979,/home/rinzler/Github/Image-Text-Matching/data/images/3671935691_57bdd0e778.jpg,A woman is blowing bubbles and a little girl in a pink outfit is playing in front of her .,1
15980,/home/rinzler/Github/Image-Text-Matching/data/images/3671935691_57bdd0e778.jpg,A young girl is popping bubbles a woman is blowing .,1
15981,/home/rinzler/Github/Image-Text-Matching/data/images/3671935691_57bdd0e778.jpg,Two women dressed as geishas .,0
15982,/home/rinzler/Github/Image-Text-Matching/data/images/3671935691_57bdd0e778.jpg,A little girl with ponytails laughs near a plastic castle play set .,0
15983,/home/rinzler/Github/Image-Text-Matching/data/images/3671935691_57bdd0e778.jpg,A man is jumping with his body forward toward a photograph screen and a large photography light .,0
15984,/home/rinzler/Github/Image-Text-Matching/data/images/3672105509_53b13b2ed4.jpg,The two dogs are interested in the gravel ground surrounded by concrete .,1
15985,/home/rinzler/Github/Image-Text-Matching/data/images/3672105509_53b13b2ed4.jpg,Two dogs are both curious about the object on the sidewalk .,1
15986,/home/rinzler/Github/Image-Text-Matching/data/images/3672105509_53b13b2ed4.jpg,Two small dogs search the ground for something .,1
15987,/home/rinzler/Github/Image-Text-Matching/data/images/3672105509_53b13b2ed4.jpg,"A mountain climber nears the top of a steep , high rock face .",0
15988,/home/rinzler/Github/Image-Text-Matching/data/images/3672105509_53b13b2ed4.jpg,"A person wearing a blue robe is in the air , holding a sword .",0
15989,/home/rinzler/Github/Image-Text-Matching/data/images/3672105509_53b13b2ed4.jpg,A young girl is on a ride at an amusement park .,0
15990,/home/rinzler/Github/Image-Text-Matching/data/images/3672106148_56cfb5fc8d.jpg,A man is lying in a grassy field reading .,1
15991,/home/rinzler/Github/Image-Text-Matching/data/images/3672106148_56cfb5fc8d.jpg,A man laying in the grass reading .,1
15992,/home/rinzler/Github/Image-Text-Matching/data/images/3672106148_56cfb5fc8d.jpg,The man is laying in the field reading a book .,1
15993,/home/rinzler/Github/Image-Text-Matching/data/images/3672106148_56cfb5fc8d.jpg,Brown dog chasing a pink ball .,0
15994,/home/rinzler/Github/Image-Text-Matching/data/images/3672106148_56cfb5fc8d.jpg,two dogs running in grass,0
15995,/home/rinzler/Github/Image-Text-Matching/data/images/3672106148_56cfb5fc8d.jpg,The woman in the blue shirt sits on a bench in a museum as others pass her by .,0
15996,/home/rinzler/Github/Image-Text-Matching/data/images/3672944692_8d24a44fc6.jpg,People with black balloons on them climbing dirt hill,1
15997,/home/rinzler/Github/Image-Text-Matching/data/images/3672944692_8d24a44fc6.jpg,Two balloon artists are standing and sitting on a dry dirt hill .,1
15998,/home/rinzler/Github/Image-Text-Matching/data/images/3672944692_8d24a44fc6.jpg,Two people with balloons climb a hill .,1
15999,/home/rinzler/Github/Image-Text-Matching/data/images/3672944692_8d24a44fc6.jpg,A blond dog with long hair carying a tennis ball .,0
16000,/home/rinzler/Github/Image-Text-Matching/data/images/3672944692_8d24a44fc6.jpg,A race car is spinning out in front of spectators .,0
16001,/home/rinzler/Github/Image-Text-Matching/data/images/3672944692_8d24a44fc6.jpg,Two people are in a wrestling match .,0
16002,/home/rinzler/Github/Image-Text-Matching/data/images/3673165148_67f217064f.jpg,A brown and white dog is standing in shallow water on a beach near a large rock outcrop .,1
16003,/home/rinzler/Github/Image-Text-Matching/data/images/3673165148_67f217064f.jpg,A brown and white dog on the beach .,1
16004,/home/rinzler/Github/Image-Text-Matching/data/images/3673165148_67f217064f.jpg,An unusual looking dog is standing in front of a beautiful backdrop .,1
16005,/home/rinzler/Github/Image-Text-Matching/data/images/3673165148_67f217064f.jpg,Two dogs run across the grassy field .,0
16006,/home/rinzler/Github/Image-Text-Matching/data/images/3673165148_67f217064f.jpg,A girl wearing a brown jacket and blue jeans has on some white headphones and is walking .,0
16007,/home/rinzler/Github/Image-Text-Matching/data/images/3673165148_67f217064f.jpg,Two men are about to enter an ice fishing tent on a snow covered lake .,0
16008,/home/rinzler/Github/Image-Text-Matching/data/images/3673484638_dce87295fe.jpg,"The two children , one with a scarf tied around their forehead , walk down a modeling runway .",1
16009,/home/rinzler/Github/Image-Text-Matching/data/images/3673484638_dce87295fe.jpg,Two boys are walking along the stage whilst being watched by several people .,1
16010,/home/rinzler/Github/Image-Text-Matching/data/images/3673484638_dce87295fe.jpg,Two little kids walk the catwalk showing off their fashion .,1
16011,/home/rinzler/Github/Image-Text-Matching/data/images/3673484638_dce87295fe.jpg,Motorcyclists near the beach .,0
16012,/home/rinzler/Github/Image-Text-Matching/data/images/3673484638_dce87295fe.jpg,A man and a woman in festive costumes dancing .,0
16013,/home/rinzler/Github/Image-Text-Matching/data/images/3673484638_dce87295fe.jpg,This man is hitting a tennis ball with a tennis racket .,0
16014,/home/rinzler/Github/Image-Text-Matching/data/images/3673970325_4e025069e9.jpg,A girl in a white shirt kneeling down lighting a candle .,1
16015,/home/rinzler/Github/Image-Text-Matching/data/images/3673970325_4e025069e9.jpg,A girl is amid many candle lanterns .,1
16016,/home/rinzler/Github/Image-Text-Matching/data/images/3673970325_4e025069e9.jpg,young girl kneels on a grassy field filled with candles,1
16017,/home/rinzler/Github/Image-Text-Matching/data/images/3673970325_4e025069e9.jpg,"The young boy is walking wearing a blue jacket , a black sweater and white collared shirt .",0
16018,/home/rinzler/Github/Image-Text-Matching/data/images/3673970325_4e025069e9.jpg,A horse running through a dirt pen .,0
16019,/home/rinzler/Github/Image-Text-Matching/data/images/3673970325_4e025069e9.jpg,Two small dogs playing with a volleyball,0
16020,/home/rinzler/Github/Image-Text-Matching/data/images/3675742996_02ccef16a3.jpg,A child in a flower print dress is in a field of flowers .,1
16021,/home/rinzler/Github/Image-Text-Matching/data/images/3675742996_02ccef16a3.jpg,A little blond girl in a flowery dress among white flowers .,1
16022,/home/rinzler/Github/Image-Text-Matching/data/images/3675742996_02ccef16a3.jpg,"The blonde little girl picks flowers in a field , wearing a white dress with flowers on it .",1
16023,/home/rinzler/Github/Image-Text-Matching/data/images/3675742996_02ccef16a3.jpg,The quad runner goes up the sand dune .,0
16024,/home/rinzler/Github/Image-Text-Matching/data/images/3675742996_02ccef16a3.jpg,A boy wearing a white t-shirt and a long sleeve plaid shirt is smiling while swinging .,0
16025,/home/rinzler/Github/Image-Text-Matching/data/images/3675742996_02ccef16a3.jpg,A man holds a boy upside down over a pond .,0
16026,/home/rinzler/Github/Image-Text-Matching/data/images/3676460610_8c52e8a355.jpg,A woman biking along a trail surrounded by various plants .,1
16027,/home/rinzler/Github/Image-Text-Matching/data/images/3676460610_8c52e8a355.jpg,A woman rides a bike on a trail through a field .,1
16028,/home/rinzler/Github/Image-Text-Matching/data/images/3676460610_8c52e8a355.jpg,Woman on bicycle riding down dirt trail .,1
16029,/home/rinzler/Github/Image-Text-Matching/data/images/3676460610_8c52e8a355.jpg,A female tennis player in a purple top and black skirt swings her racquet .,0
16030,/home/rinzler/Github/Image-Text-Matching/data/images/3676460610_8c52e8a355.jpg,A dog swimming with a stick in its mouth .,0
16031,/home/rinzler/Github/Image-Text-Matching/data/images/3676460610_8c52e8a355.jpg,a wrestler throws another wrestler to the ground .,0
16032,/home/rinzler/Github/Image-Text-Matching/data/images/3676561090_9828a9f6d0.jpg,A dog rolls in the grass .,1
16033,/home/rinzler/Github/Image-Text-Matching/data/images/3676561090_9828a9f6d0.jpg,A small white dog rolls over on the grass .,1
16034,/home/rinzler/Github/Image-Text-Matching/data/images/3676561090_9828a9f6d0.jpg,The yellow dog wears a blue dog tag and rolls on a green field .,1
16035,/home/rinzler/Github/Image-Text-Matching/data/images/3676561090_9828a9f6d0.jpg,Two brown dogs fight on the leafy ground .,0
16036,/home/rinzler/Github/Image-Text-Matching/data/images/3676561090_9828a9f6d0.jpg,A man looks out of the passenger window of a yellow car to see the tire smoking .,0
16037,/home/rinzler/Github/Image-Text-Matching/data/images/3676561090_9828a9f6d0.jpg,Tan dog with a toy running in the snow .,0
16038,/home/rinzler/Github/Image-Text-Matching/data/images/367673290_f8799f3a85.jpg,A lady walking in red boots while wearing headphones .,1
16039,/home/rinzler/Github/Image-Text-Matching/data/images/367673290_f8799f3a85.jpg,A woman dressed in winter wear walks outdoors .,1
16040,/home/rinzler/Github/Image-Text-Matching/data/images/367673290_f8799f3a85.jpg,The woman wearing a black and white jacket and red boots is also wearing headphones .,1
16041,/home/rinzler/Github/Image-Text-Matching/data/images/367673290_f8799f3a85.jpg,The small boy is running and smiling .,0
16042,/home/rinzler/Github/Image-Text-Matching/data/images/367673290_f8799f3a85.jpg,A man in white flees men dressed as law enforcement agents .,0
16043,/home/rinzler/Github/Image-Text-Matching/data/images/367673290_f8799f3a85.jpg,A man in summer clothing skiing on thin snow .,0
16044,/home/rinzler/Github/Image-Text-Matching/data/images/3677318686_b018862bb7.jpg,A boy in a park playing with two orange balls .,1
16045,/home/rinzler/Github/Image-Text-Matching/data/images/3677318686_b018862bb7.jpg,A boy in a purple shirt tosses orange balls on a lawn .,1
16046,/home/rinzler/Github/Image-Text-Matching/data/images/3677318686_b018862bb7.jpg,Little boy juggling orange balls in the park with a playground behind him .,1
16047,/home/rinzler/Github/Image-Text-Matching/data/images/3677318686_b018862bb7.jpg,A dog catches a tennis ball .,0
16048,/home/rinzler/Github/Image-Text-Matching/data/images/3677318686_b018862bb7.jpg,The man is dressed in black and smiling while another man is drinking and an elderly woman is standing near a fence .,0
16049,/home/rinzler/Github/Image-Text-Matching/data/images/3677318686_b018862bb7.jpg,A girl with a bun is sitting at a desk .,0
16050,/home/rinzler/Github/Image-Text-Matching/data/images/3677329561_fa3e1fdcf9.jpg,A dog is being washed by two little girls .,1
16051,/home/rinzler/Github/Image-Text-Matching/data/images/3677329561_fa3e1fdcf9.jpg,two girls giving a large dog a bath,1
16052,/home/rinzler/Github/Image-Text-Matching/data/images/3677329561_fa3e1fdcf9.jpg,Two young girls bathing a golden retriever outside .,1
16053,/home/rinzler/Github/Image-Text-Matching/data/images/3677329561_fa3e1fdcf9.jpg,The bike rider rides in a wooded area .,0
16054,/home/rinzler/Github/Image-Text-Matching/data/images/3677329561_fa3e1fdcf9.jpg,Two puppies walking on stones .,0
16055,/home/rinzler/Github/Image-Text-Matching/data/images/3677329561_fa3e1fdcf9.jpg,a man walks through an arcade .,0
16056,/home/rinzler/Github/Image-Text-Matching/data/images/3677927146_1696f0b075.jpg,Several large dogs are running through a large grassy area .,1
16057,/home/rinzler/Github/Image-Text-Matching/data/images/3677927146_1696f0b075.jpg,Three dogs moving through grass .,1
16058,/home/rinzler/Github/Image-Text-Matching/data/images/3677927146_1696f0b075.jpg,Three dogs run through a manicured lawn .,1
16059,/home/rinzler/Github/Image-Text-Matching/data/images/3677927146_1696f0b075.jpg,Child with purple shirt and bluejeans is atop a brown horse .,0
16060,/home/rinzler/Github/Image-Text-Matching/data/images/3677927146_1696f0b075.jpg,A large dog lying in the grass with a smaller dog next to him .,0
16061,/home/rinzler/Github/Image-Text-Matching/data/images/3677927146_1696f0b075.jpg,A man in blue jeans is sitting on the shoulders of another person as he interacts with a woman performer onstage at a concert .,0
16062,/home/rinzler/Github/Image-Text-Matching/data/images/3677954655_df4c0845aa.jpg,A boy on a skateboard in midair,1
16063,/home/rinzler/Github/Image-Text-Matching/data/images/3677954655_df4c0845aa.jpg,A male jumps in the air while on a skateboard .,1
16064,/home/rinzler/Github/Image-Text-Matching/data/images/3677954655_df4c0845aa.jpg,This skater is jumping over a hydrant .,1
16065,/home/rinzler/Github/Image-Text-Matching/data/images/3677954655_df4c0845aa.jpg,A brown dog on the sand .,0
16066,/home/rinzler/Github/Image-Text-Matching/data/images/3677954655_df4c0845aa.jpg,A woman wearing a long black jacket and a brown hat is walking beside a park with a lot of blooming trees .,0
16067,/home/rinzler/Github/Image-Text-Matching/data/images/3677954655_df4c0845aa.jpg,A little blond girl in a flowery dress among white flowers .,0
16068,/home/rinzler/Github/Image-Text-Matching/data/images/3679407035_708774de34.jpg,"A brown haired man is wearing a blue shirt that says ,  Boys will do boys  .",1
16069,/home/rinzler/Github/Image-Text-Matching/data/images/3679407035_708774de34.jpg,A man is wearing a blue shirt that is rolled up above his abdomen .,1
16070,/home/rinzler/Github/Image-Text-Matching/data/images/3679407035_708774de34.jpg,"There is a man who is wearing a shredded blue shirt that reads ,  Boys Will Do Boys ,  waving at the camera .",1
16071,/home/rinzler/Github/Image-Text-Matching/data/images/3679407035_708774de34.jpg,Child in yellow shirt with head inside of a large bubble .,0
16072,/home/rinzler/Github/Image-Text-Matching/data/images/3679407035_708774de34.jpg,Person canoes in lake .,0
16073,/home/rinzler/Github/Image-Text-Matching/data/images/3679407035_708774de34.jpg,Two children wearing white capes are running through a cleared out path in a field .,0
16074,/home/rinzler/Github/Image-Text-Matching/data/images/3679502342_7fe6ef8a36.jpg,A homeless man being observed by a man in business attire .,1
16075,/home/rinzler/Github/Image-Text-Matching/data/images/3679502342_7fe6ef8a36.jpg,A homeless man holds up his pants as another man observes in the distance .,1
16076,/home/rinzler/Github/Image-Text-Matching/data/images/3679502342_7fe6ef8a36.jpg,A man walks along with a can of soda in his hand .,1
16077,/home/rinzler/Github/Image-Text-Matching/data/images/3679502342_7fe6ef8a36.jpg,"The team of soccer players is competing while wearing red , white , and green .",0
16078,/home/rinzler/Github/Image-Text-Matching/data/images/3679502342_7fe6ef8a36.jpg,The men are using hoes to break the soil .,0
16079,/home/rinzler/Github/Image-Text-Matching/data/images/3679502342_7fe6ef8a36.jpg,The man is performing a trick with an orange bicycle .,0
16080,/home/rinzler/Github/Image-Text-Matching/data/images/367964525_b1528ac6e4.jpg,A brown and white dog running out of the woods through snow .,1
16081,/home/rinzler/Github/Image-Text-Matching/data/images/367964525_b1528ac6e4.jpg,A dog jumps and runs through the forest and snow-covered ground .,1
16082,/home/rinzler/Github/Image-Text-Matching/data/images/367964525_b1528ac6e4.jpg,A large German shepherd runs though deep snow .,1
16083,/home/rinzler/Github/Image-Text-Matching/data/images/367964525_b1528ac6e4.jpg,"There is a lone hiker in the middle of a prairie with his back to the camera , showing his backpack .",0
16084,/home/rinzler/Github/Image-Text-Matching/data/images/367964525_b1528ac6e4.jpg,A man running across the grass towards a woman .,0
16085,/home/rinzler/Github/Image-Text-Matching/data/images/367964525_b1528ac6e4.jpg,Two men run across a field near a parking lot,0
16086,/home/rinzler/Github/Image-Text-Matching/data/images/3679707139_1cc1e71237.jpg,A brown dog is running through the ocean .,1
16087,/home/rinzler/Github/Image-Text-Matching/data/images/3679707139_1cc1e71237.jpg,A brown dog swimming through murky water .,1
16088,/home/rinzler/Github/Image-Text-Matching/data/images/3679707139_1cc1e71237.jpg,The dog is swimming across the water .,1
16089,/home/rinzler/Github/Image-Text-Matching/data/images/3679707139_1cc1e71237.jpg,A group of people rest on a cliff overlooking a scenic view .,0
16090,/home/rinzler/Github/Image-Text-Matching/data/images/3679707139_1cc1e71237.jpg,Children playing on a playground .,0
16091,/home/rinzler/Github/Image-Text-Matching/data/images/3679707139_1cc1e71237.jpg,A teenager is riding a skateboard alongside a metal fence .,0
16092,/home/rinzler/Github/Image-Text-Matching/data/images/3681056426_fbd6c0c92c.jpg,A professional horse race,1
16093,/home/rinzler/Github/Image-Text-Matching/data/images/3681056426_fbd6c0c92c.jpg,Four jockeys and their horses race towards the finish line at a racetrack .,1
16094,/home/rinzler/Github/Image-Text-Matching/data/images/3681056426_fbd6c0c92c.jpg,Three horses and their jockeys compete in a race .,1
16095,/home/rinzler/Github/Image-Text-Matching/data/images/3681056426_fbd6c0c92c.jpg,A small black dog looks at a larger brown dog in a grassy field .,0
16096,/home/rinzler/Github/Image-Text-Matching/data/images/3681056426_fbd6c0c92c.jpg,A group of people are standing by a window watching something .,0
16097,/home/rinzler/Github/Image-Text-Matching/data/images/3681056426_fbd6c0c92c.jpg,A brown dog laying in the grass with a white chew toy .,0
16098,/home/rinzler/Github/Image-Text-Matching/data/images/3681324243_b69fa90842.jpg,a baseball player slides to the base .,1
16099,/home/rinzler/Github/Image-Text-Matching/data/images/3681324243_b69fa90842.jpg,A catcher tries to beat a runner to home plate .,1
16100,/home/rinzler/Github/Image-Text-Matching/data/images/3681324243_b69fa90842.jpg,Two men on opposite baseball teams dive for a baseball at homebase .,1
16101,/home/rinzler/Github/Image-Text-Matching/data/images/3681324243_b69fa90842.jpg,Two dogs are waiting to be fed in the kitchen .,0
16102,/home/rinzler/Github/Image-Text-Matching/data/images/3681324243_b69fa90842.jpg,A motocross rider is slightly airborne on a competition circuit jump .,0
16103,/home/rinzler/Github/Image-Text-Matching/data/images/3681324243_b69fa90842.jpg,Red-headed man with  Flickr  badge at event .,0
16104,/home/rinzler/Github/Image-Text-Matching/data/images/3681414069_71ba164f71.jpg,One black and white dog sleeps while the other two black and white dogs play with a plastic bag .,1
16105,/home/rinzler/Github/Image-Text-Matching/data/images/3681414069_71ba164f71.jpg,Three black and white pug dogs were laying and playing outside .,1
16106,/home/rinzler/Github/Image-Text-Matching/data/images/3681414069_71ba164f71.jpg,Two small dogs are fighting over a bag while another sleeps .,1
16107,/home/rinzler/Github/Image-Text-Matching/data/images/3681414069_71ba164f71.jpg,Brown and white dog rolling around on the grass .,0
16108,/home/rinzler/Github/Image-Text-Matching/data/images/3681414069_71ba164f71.jpg,A skateboarder becomes airborne at the top of a black and yellow ramp .,0
16109,/home/rinzler/Github/Image-Text-Matching/data/images/3681414069_71ba164f71.jpg,A man stands in a crowd holding a white object .,0
16110,/home/rinzler/Github/Image-Text-Matching/data/images/3682038869_585075b5ff.jpg,A little girl is peaking out from behind a tree .,1
16111,/home/rinzler/Github/Image-Text-Matching/data/images/3682038869_585075b5ff.jpg,A little girl peering out from behind a tree .,1
16112,/home/rinzler/Github/Image-Text-Matching/data/images/3682038869_585075b5ff.jpg,A young girl wearing a striped dress peeks out from behind a tree .,1
16113,/home/rinzler/Github/Image-Text-Matching/data/images/3682038869_585075b5ff.jpg,A man is standing amidst a crowd of people while smoking a cigarette .,0
16114,/home/rinzler/Github/Image-Text-Matching/data/images/3682038869_585075b5ff.jpg,A woman wearing a black coat and sunglasses is standing in front of a man walking away with a backpack .,0
16115,/home/rinzler/Github/Image-Text-Matching/data/images/3682038869_585075b5ff.jpg,Two dogs run around together in the field .,0
16116,/home/rinzler/Github/Image-Text-Matching/data/images/368212336_bc19b0bb72.jpg,A man looking across a street .,1
16117,/home/rinzler/Github/Image-Text-Matching/data/images/368212336_bc19b0bb72.jpg,a man looks at the city .,1
16118,/home/rinzler/Github/Image-Text-Matching/data/images/368212336_bc19b0bb72.jpg,Two people stand across a city intersection from each other .,1
16119,/home/rinzler/Github/Image-Text-Matching/data/images/368212336_bc19b0bb72.jpg,A hiker walks down a rocky path towards land with water .,0
16120,/home/rinzler/Github/Image-Text-Matching/data/images/368212336_bc19b0bb72.jpg,A group of little boys play football in uniforms .,0
16121,/home/rinzler/Github/Image-Text-Matching/data/images/368212336_bc19b0bb72.jpg,a small tan dog running on the grass with a ball in his mouth,0
16122,/home/rinzler/Github/Image-Text-Matching/data/images/3682277595_55f8b16975.jpg,A brown and white dog trots across shallow water with his mouth open .,1
16123,/home/rinzler/Github/Image-Text-Matching/data/images/3682277595_55f8b16975.jpg,A brown spotted dog walks in shallow water .,1
16124,/home/rinzler/Github/Image-Text-Matching/data/images/3682277595_55f8b16975.jpg,The dog walks through the water .,1
16125,/home/rinzler/Github/Image-Text-Matching/data/images/3682277595_55f8b16975.jpg,A person doing bicycle tricks on a wooden ramp .,0
16126,/home/rinzler/Github/Image-Text-Matching/data/images/3682277595_55f8b16975.jpg,"Two blonde boys , one in a camouflage shirt and the other in blue , are having a water fight .",0
